ID Date "Start time" "End time" Time "Agenda item" "Case no" "Case type" "Agenda title" "Subject 1" "Subject 2" Name Gender Party Role Title Birth Age Text
20100112150312 2010-01-12 15:03:12 15:03:56 44 2010-01-12-7 61 B "1. behandling af b 61: om forbud mod import af dun og fjer fra kina." Business none "Michael Aastrup Jensen" Male V medlem nil 1976-03-16 34 "vi vil selvfølgelig følge sagen ekstremt nøje. for jeg tror, at alle her i salen har den opfattelse, at vi skal sørge for at bekæmpe de grovere overtrædelser af dyrevelfærden, hvor end de er, og på alle områder. derfor er jeg også glad for, at en organisation som europarådet jo faktisk af egen drift har taget fat i sagen i forhold til de to europæiske lande, som der diskuteres, og har sørget for at gå ind og se på, om man kan gøre noget i forhold til ikke mindst ungarn. det har været i spil, om ungarn har været inde at bryde nogle regler på området. i forhold til det, som ministeren var inde på om eu, afventer vi selvfølgelig også, hvad kommissionen når frem til i deres undersøgelsesarbejde, og når de resultater kommer på bordet, er vi jo klar til at diskutere, om vi så kan tage nogle andre skridt end dem, der lægges op til på nuværende tidspunkt."
20100112150355 2010-01-12 15:03:55 15:04:08 13 2010-01-12-7 61 B "1. behandling af b 61: om forbud mod import af dun og fjer fra kina." Business none "Mogens Lykketoft" Male S formand "Første næstformand" 1946-01-09 64 "tak til ordføreren. så er det fru yildiz akdogan som ordfører for socialdemokratiet."
20100112150408 2010-01-12 15:04:08 15:07:59 231 2010-01-12-7 61 B "1. behandling af b 61: om forbud mod import af dun og fjer fra kina." Business none "Yildiz Akdogan" Female S medlem nil 1973-04-29 37 "beslutningsforslagets hensigt er at sikre, at der ikke importeres og sælges dun og fjer i danmark, som er plukket af levende fjerkræ, herunder produkter, hvor sådanne fjer og dun indgår. motivationen for forslaget kommer bl.a. fra en dokumentarfilm sendt fra danmarks radio den 10. august 2009. filmen viser voldsomme scener, hvor man ser levende gæs fra bl.a. kina, polen og ungarn blive plukket. der skal ikke herske tvivl om, at scener, der viser levende gæs blive plukket, efterlader stærke indtryk og gør nærmest ondt på en selv. derfor har vi også stor sympati for forslagsstillerens hensigt, nemlig at afslutte denne højst sandsynligt pinefulde handling. selv om vi herhjemme har dyreværnsloven, som forbyder sådanne handlinger, hjælper det ikke andre dyr i andre lande. spørgsmålet er så, hvordan man skal løse denne åbenlyst smertefulde handling mod disse dyr, og om et direkte forbud mod import af dun fra et land som kina er den rette metode at bruge for at løse problemet. set ud fra et handelspolitisk perspektiv strider dette mod eu's handelspolitik, hvor importforbud kan virke som en protektionistisk handling. desuden har vi givet eu kompetencen til at regulere varehandel med tredjelande som kina. derudover er der wto-regler, som vi som medlemsland også er underlagt, mere specifikt gatt-kravene, der forbyder os at lave import- og handelshindringer over for andre medlemslande som udgangspunkt. men som forslagsstilleren også nævner, har begge organisationer dog åbninger i lovgivningen netop i forhold til dyrevelfærd, og det kan ikke udelukkes, at man ville kunne få et importforbud gennemført på trods af de internationale og europæiske regler. men som ministeren også var inde på, er det ikke helt brugbare regler. når man så ser på, at fjer fra eksempelvis kina kun udgør knap 1 pct. af den danske import af fjer og dun, kunne det også tænkes, om denne ene procent ville kunne blive afsat til et andet land, hvis vi fra dansk side indførte forbud. metoden vil derfor ikke få den ønskede effekt, nemlig at hjælpe dyrene. i stedet for at begynde at skærpe frihandel synes vi at man skal fokusere på tiltag, der rent faktisk kan løse problemet, som vi står over for. en af de løsningsmuligheder, som vi i socialdemokratiet har agiteret for, er på det europæiske plan. vi ønsker for det første, at man skal sætte gang i et udviklingsarbejde for at etablere et frivilligt europæisk dyrevelfærdsmærke til nonfoodprodukter. forbrugerne på det internationale marked bliver ofte konfronteret med nonfoodprodukter, som er produceret fra dyr, hvis forhold har været kritisable set med danske øjne. som forbruger har man på nuværende tidspunkt ikke mulighed for at fravælge disse varer, da man ikke på selve varen kan se, hvilke forhold dyrene har haft. dette kan ændres ved netop at lave sådan en mærkning, der på samme måde som det røde ø-mærke, der garanterer økologi, kan garantere en anstændig behandling af dyrene. et andet krav fra socialdemokratiet er, at man skal indføre et forbud mod plukning af levende dyr i eu. eu har på nuværende tidspunkt ikke direkte forbud mod plukning af levende fjerkræ, men da eu er et stort marked for fjer og dun, vil det gøre en stor forskel, at der ingen steder i unionen bliver plukket fjer og dun fra levende dyr. man plejer at sige, at internationale problemer bedst løses ved internationalt samarbejde, hvad enten det er på eu-niveau eller i wto-regi, og det er netop, hvad vi i socialdemokratiet mener, der er brug for i den her sag. med udgangspunkt i det ovennævnte kan vi derfor ikke støtte forslaget, selv om vi sagtens kan se den sympatiske hensigt med forslaget."
20100112150759 2010-01-12 15:07:59 15:08:04 5 2010-01-12-7 61 B "1. behandling af b 61: om forbud mod import af dun og fjer fra kina." Business none "Mogens Lykketoft" Male S formand "Første næstformand" 1946-01-09 64 "fru marlene harpsøe for en kort bemærkning."
20100112150804 2010-01-12 15:08:04 15:08:57 53 2010-01-12-7 61 B "1. behandling af b 61: om forbud mod import af dun og fjer fra kina." Business none "Marlene Harpsøe" Female DF medlem nil 1983-08-03 27 "først tak til ordføreren. socialdemokraterne slår sig nogle gange op på at være et dyrevenligt parti, men alligevel er det, jeg hører fra socialdemokraternes ordfører her i dag, egentlig, at eu-regler og -bureaukrati er vigtigere end dyrenes ve og vel. samtidig siger ordføreren, at det er et sympatisk forslag. jamen helt ærligt: kunne vi ikke godt blive enige om det her? kunne vi ikke godt blive enige om, at det er ulideligt at se på, at dyr bliver tortureret på den måde? kunne vi ikke godt blive helt enige om, at vi selvfølgelig ikke kan acceptere det, og at det selvfølgelig skal stoppes? i danmark kan vi først og fremmest sige fra, sige nej for vort eget vedkommende ved at stoppe for den import, der foregår."
20100112150857 2010-01-12 15:08:57 15:09:00 3 2010-01-12-7 61 B "1. behandling af b 61: om forbud mod import af dun og fjer fra kina." Business none "Mogens Lykketoft" Male S formand "Første næstformand" 1946-01-09 64 ordføreren.
20100112150900 2010-01-12 15:09:00 15:09:52 52 2010-01-12-7 61 B "1. behandling af b 61: om forbud mod import af dun og fjer fra kina." Business none "Yildiz Akdogan" Female S medlem nil 1973-04-29 37 "jeg kan kun fremhæve det, jeg allerede sagde i min ordførertale, og det er, at som et land, der importerer knap 1 pct. af kinas produktion af dun og fjer, så tror jeg ikke, at et forbud ville rykke meget. vores boykot eller importforbud ville ikke hjælpe de dyr, man ønsker at hjælpe. det her er bestemt et spørgsmål, som man kan gøre rigtig meget ved i eu-regi, og derfor mener vi også, at det skal løses der. vi ønsker også netop at lave en løsning på eu-plan, forhåbentlig med inddragelse af ministeren, ved at få kommissionen til at gøre noget ved det her. noget andet er også, at vi faktisk konkret har foreslået en mærkning af netop disse varer, sådan at man som forbruger kan se, om det produkt, man køber, kommer fra et dyr, der er blevet behandlet netop efter humane kriterier."
20100112150952 2010-01-12 15:09:52 15:09:56 4 2010-01-12-7 61 B "1. behandling af b 61: om forbud mod import af dun og fjer fra kina." Business none "Mogens Lykketoft" Male S formand "Første næstformand" 1946-01-09 64 "fru marlene harpsøe."
20100112150956 2010-01-12 15:09:56 15:10:33 37 2010-01-12-7 61 B "1. behandling af b 61: om forbud mod import af dun og fjer fra kina." Business none "Marlene Harpsøe" Female DF medlem nil 1983-08-03 27 "ordføreren lægger vægt på kina, men jeg vil bare gerne lægge vægt på, at det ifølge det her beslutningsforslag også handler om at stoppe importen af de her fjer fra polen og ungarn, og det er, fordi det ifølge den dr-dokumentar, der har været, nemlig er bevist, at der simpelt hen er uhyrlige forhold for de gæs, der bliver plukket i netop de her tre lande. og jeg må bare en gang for alle, for at få det fastslået, spørge: hvor vigtig er dyrevelfærd? er dyrevelfærd vigtigere end eu, eller er eu vigtigere end dyrevelfærd?"
20100112151033 2010-01-12 15:10:33 15:10:36 3 2010-01-12-7 61 B "1. behandling af b 61: om forbud mod import af dun og fjer fra kina." Business none "Mogens Lykketoft" Male S formand "Første næstformand" 1946-01-09 64 ordføreren.
20100112151036 2010-01-12 15:10:36 15:11:26 50 2010-01-12-7 61 B "1. behandling af b 61: om forbud mod import af dun og fjer fra kina." Business none "Yildiz Akdogan" Female S medlem nil 1973-04-29 37 "endnu en spøjs måde at stille et spørgsmål på. for socialdemokraterne er både dyrevelfærd og menneskeliv meget vigtige. jeg ved ikke, hvorfor ordføreren stiller det op i forhold til eu. eu er relevant, fordi vi netop der med en stemme kan nå langt mere, end hvis vi som et enkelt land skulle prøve at agere imod et stort land som kina. det er rigtigt, at der er to medlemslande, som har et problem i forhold til plukning af levende gæs, men jeg vil sige, at jeg tror, vi i den sidste ende kan nå meget længere ved at prøve at få en løsning på det her via kommissionen. som jeg også understregede i min ordførertale, så ønsker vi i socialdemokratiet et forbud, og det mener vi bedst kan fremmes på eu-niveau via kommissionen."
20100112151126 2010-01-12 15:11:26 15:11:39 13 2010-01-12-7 61 B "1. behandling af b 61: om forbud mod import af dun og fjer fra kina." Business none "Mogens Lykketoft" Male S formand "Første næstformand" 1946-01-09 64 "tak til ordføreren. jeg gætter på, at den næste er fru karina lorentzen dehnhardt som ordfører for sf."
20100112151139 2010-01-12 15:11:39 15:13:06 87 2010-01-12-7 61 B "1. behandling af b 61: om forbud mod import af dun og fjer fra kina." Business none "Karina Lorentzen Dehnhardt" Female SF medlem nil 1973-10-26 37 "det var et meget kvalificeret gæt, og jeg skal gøre opmærksom på, at jeg faktisk er her for fru anne grete holmsgaard, som er vores eu-ordfører, og at jeg fremfører talen på hendes vegne. sf er enig i at tage afstand fra, at man plukker fjer og dun fra levende fjerkræ. det har vi også givet udtryk for tidligere, bl.a. i forbindelse med samråd i fødevareudvalget i marts sidste år. vi stiller os imidlertid tvivlende overfor, om et midlertidigt forbud er holdbart og den rigtige vej at gå. vi synes, det er mest rigtigt, at plukning af dun fra levende fjerkræ bliver gjort ulovligt i eu, og vi stiller os også lidt tvivlende overfor, hvorvidt det faktisk forholder sig sådan, at det er tilfældet i dag. vi synes også, der er brug for en klar mærkningsordning, så det bliver tydeligt for enhver, at et produkt ikke indeholder dun, som er plukket på den forkerte måde. det gælder både produkter fra eu og produkter fra kina. sidst, men ikke mindst, vil vi gerne spørge, hvad justitsministeriets rolle i det her er. er justitsministeriet aktivt og offensivt i sin rolle? hvad gør justitsministeriet? har man taget det op i eu? er linjen klar? hvad har danmark gjort? vi synes bestemt, at man skal være offensiv i forhold til det her problem."
20100112151306 2010-01-12 15:13:06 15:13:30 24 2010-01-12-7 61 B "1. behandling af b 61: om forbud mod import af dun og fjer fra kina." Business none "Mogens Lykketoft" Male S formand "Første næstformand" 1946-01-09 64 "tak til ordføreren. fru helle sjelle som ordfører for det konservative folkeparti."
20100112151330 2010-01-12 15:13:30 15:17:16 226 2010-01-12-7 61 B "1. behandling af b 61: om forbud mod import af dun og fjer fra kina." Business none "Helle Sjelle" Female KF medlem nil 1971-03-03 39 "dansk folkeparti vil med det her beslutningsforslag jo pålægge regeringen at fremsætte et lovforslag om forbud mod import af dun og fjer fra kina. derudover vil dansk folkeparti også pålægge regeringen at arbejde for et midlertidigt forbud mod import af dun og fjer fra polen og ungarn. forslaget skal ses som en reaktion på en dokumentarfilm, som blev sendt i dansk fjernsyn i august sidste år. det var en dokumentarfilm, der dokumenterer, hvordan levende gæs i kina, polen og ungarn bliver plukket for fjer og dun. jeg vil gerne understrege, at der slet ikke er nogen tvivl om, at det er mildest talt rædsomt at se på. det er tydeligt at se i den udsendelse, at dyrene lider, det er der efter vores opfattelse og efter min opfattelse slet, slet ingen tvivl om. men alligevel er vi altså imod det her beslutningsforslag, og hvordan hænger det så sammen? jo, det hænger sammen på følgende måde: for det første vil beslutningsforslaget formentlig ikke betyde færre nødlidende gæs i kina, polen eller ungarn. danmark er kun en lille brik i et meget stort spil. et dansk importforbud vil næppe have nogen stor betydning for kina, polen eller ungarn, og derfor er vi konservative også af den opfattelse, at sagen om plukning af levende gæs i øjeblikket bliver behandlet det rigtige sted, nemlig i eu. kun ved at stå sammen med de øvrige eu-lande, som tilsammen udgør verdens største økonomi, kan danmark gøre en forskel. og ja, jeg ved udmærket godt, at dansk folkeparti endnu ikke har indset, at eu og dermed det europæiske samarbejde er nøglen til at løse mange af vores problemer, men dansk folkeparti må også i den her sag kunne indse, at danmark uden eu ikke kan gøre nogen forskel. sammen står vi altså stærkest. for det andet er beslutningsforslaget sandsynligvis også i strid med både eu-retten og wto-reglerne. i eu har vi det indre marked, og det betyder, at vi europæere kan handle frit med hinanden uden at skulle betale told og uden at blive mødt med importforbud, som politikere af alle mulige forskellige grunde nu har vedtaget. det indre marked har gjort europa og danmark så velstående, som vi er i dag. netop af den grund er vi konservative glødende tilhængere af det indre marked, men for at bevare det her frie indre marked og dermed vores økonomiske velstand må vi politikere lade være med at vedtage alle mulige og umulige forbud og restriktioner, der forhindrer vores marked i at fungere. vi politikere må derfor finde andre løsninger, når vi f.eks. ønsker at forhindre plukning af levende gæs, og derfor er jeg som sagt også glad for, at plukning af levende gæs allerede nu bliver drøftet i eu, og jeg er også overbevist om, at justitsministeren vil tage sig godt og kærligt af den sag, så vi i fællesskab kan tage hånd om problemerne. det gælder for så vidt dyremishandling i polen og ungarn, der jo begge er medlemmer af eu, men det gælder også for dyremishandling i kina, hvor et dansk importforbud næppe vil være andet end en lille fjer på en stor gås. hvis vi vil have kina til at behandle sine gæs bedre, må vi finde fælles fodslag i eu. 450 millioner forbrugere, og jeg gentager, 450 millioner forbrugere betyder altså væsentlig mere for kina end 5,5 millioner forbrugere. lad mig til slut endnu en gang slå fast, at det ligger os konservative stærkt på sinde, at dyr naturligvis bliver behandlet ordentligt, og at de ikke udsættes for unødig smerte. opgaven må derfor være at finde de mest effektive måder at sikre det på. når det drejer sig om at undgå, at gæs plukkes levende i polen, ungarn og kina, mener vi konservative, at danmark ikke alene kan gøre den store forskel – desværre. til gengæld må vi stå sammen med vores partnere i eu om at løse den sag. vi konservative er derfor imod, at vi i danmark går solo, sådan som dansk folkeparti med beslutningsforslaget lægger op til. den tilgang mener vi simpelt hen ikke løser problemet."
